movieId,title,genres,year,title_cast,director,runtime
92,Mary Reilly ,Drama|Horror|Thriller,1996,Julia Roberts|John Malkovich|George Cole|Michael Gambon|Kathy Staff|Glenn Close|Michael Sheen|Bronagh Gallagher|Linda Bassett|Henry Goodman|Ciarán Hinds|Sasha Hanau|Moya Brady|Emma Griffiths Malin|David Ross,Valerie Martin,108.0
93,Vampire in Brooklyn ,Comedy|Horror|Romance,1995,Eddie Murphy|Angela Bassett|Allen Payne|Kadeem Hardison|John Witherspoon|Zakes Mokae|Joanna Cassidy|Simbi Kali|Messiri Freeman|Kelly Cinnante|Jsu Garcia|W. Earl Brown|Ayo Adeyemi|Troy Curvey Jr.|Vickilyn Reynolds,Eddie Murphy,100.0
94,Beautiful Girls ,Comedy|Drama|Romance,1996,Matt Dillon|Noah Emmerich|Annabeth Gish|Lauren Holly|Timothy Hutton|Rosie O'Donnell|Max Perlich|Martha Plimpton|Natalie Portman|Michael Rapaport|Mira Sorvino|Uma Thurman|Pruitt Taylor Vince|Anne Bobby|Richard Bright,Scott Rosenberg,112.0
95,Broken Arrow ,Action|Adventure|Thriller,1996,John Travolta|Christian Slater|Samantha Mathis|Delroy Lindo|Bob Gunton|Frank Whaley|Howie Long|Vondie Curtis-Hall|Jack Thompson|Vyto Ruginis|Ousaun Elam|Shaun Toub|Casey Biggs|Jeffrey Stephan|Joey Box,Graham Yost,108.0
96,In the Bleak Midwinter ,Comedy|Drama,1995,Richard Briers|Hetta Charnley|Joan Collins|Nicholas Farrell|Mark Hadfield|Gerard Horan|Celia Imrie|Michael Maloney|Jennifer Saunders|Julia Sawalha|John Sessions|Ann Davies|James D. White|Robert Hines|Allie Byrne,Kenneth Branagh,99.0
97,"Hate (Haine, La) ",Crime|Drama,1995,Vincent Cassel|Hubert Koundé|Saïd Taghmaoui|Abdel Ahmed Ghili|Solo|Joseph Momo|Héloïse Rauth|Rywka Wajsbrot|Olga Abrego|Laurent Labasse|Choukri Gabteni|Nabil Ben Mhamed|Benoît Magimel|Médard Niang|Arash Mansour,Mathieu Kassovitz,98.0
98,Shopping ,Action|Thriller,1994,Sadie Frost|Jude Law|Sean Pertwee|Fraser James|Sean Bean|Marianne Faithfull|Jonathan Pryce|Daniel Newman|Lee Whitlock|Ralph Ineson|Eamonn Walker|Jason Isaacs|Chris Constantinou|Tilly Vosburgh|Melanie Hill,Paul W.S. Anderson,105.0
99,Heidi Fleiss: Hollywood Madam ,Documentary,1995,Nick Broomfield|Nina Xining Zuo|Madam Alex|Corinne Bohrer|Mike Brambles|Cookie|Elisa Fleiss|Heidi Fleiss|Jason Fleiss|Jesse Fleiss|Kim Fleiss|Paul Fleiss|Shannon Fleiss|Gabby|Daryl Gates,Nick Broomfield,106.0
100,City Hall ,Drama|Thriller,1996,Al Pacino|John Cusack|Bridget Fonda|Danny Aiello|Martin Landau|David Paymer|Anthony Franciosa|Richard Schiff|Lindsay Duncan|Nestor Serrano|Mel Winkler|Luna Lauren Velez|Chloe Morris|Ian Quinlan|Roberta Peters,Ken Lipper,111.0
101,Bottle Rocket ,Adventure|Comedy|Crime|Romance,1996,Luke Wilson|Owen Wilson|Ned Dowd|Shea Fowler|Haley Miller|Robert Musgrave|Andrew Wilson|Brian Tenenbaum|Jenni Tooley|Temple Nash|Dipak Pallana|Darryl Cox|Stephen Dignan|Lumi Cavazos|Julie Mayfield,Owen Wilson,91.0
102,Mr. Wrong ,Comedy,1996,Ellen DeGeneres|Bill Pullman|Joan Cusack|Dean Stockwell|Joan Plowright|John Livingston|Robert Goulet|Ellen Cleghorne|Hope Davis|Brad William Henke|Christine Cattell|Peter White|Polly Holliday|Briant Wells|Camille Saviola,Chris Matheson,96.0
103,Unforgettable ,Mystery|Sci-Fi|Thriller,1996,Ray Liotta|Linda Fiorentino|Peter Coyote|Christopher McDonald|David Paymer|Duncan Fraser|Caroline Elliott|Colleen Rennison|Kim Cattrall|Stellina Rusich|Kim Coates|Suzy Joachim|Garwin Sanford|Jenafor Ryane|Jim Broyden,Bill Geddie,117.0
104,Happy Gilmore ,Comedy,1996,Adam Sandler|Christopher McDonald|Julie Bowen|Frances Bay|Carl Weathers|Allen Covert|Robert Smigel|Bob Barker|Richard Kiel|Dennis Dugan|Joe Flaherty|Lee Trevino|Kevin Nealon|Verne Lundquist|Jared Van Snellenberg,Tim Herlihy,92.0
105,"Bridges of Madison County, The ",Drama|Romance,1995,Clint Eastwood|Meryl Streep|Annie Corley|Victor Slezak|Jim Haynie|Sarah Zahn|Christopher Kroon|Phyllis Lyons|Debra Monk|Richard Lage|Michelle Benes|Alison Wiegert|Brandon Bobst|Pearl Faessler|R.E. 'Stick' Faessler,Meryl Streep,135.0
106,Nobody Loves Me (Keiner liebt mich) ,Comedy|Drama,1994,Maria Schrader|Pierre Sanoussi-Bliss|Michael von Au|Elisabeth Trissenaar|Ingo Naujoks|Joachim Król|Peggy Parnass|Lorose Keller|Anya Hoffmann|Erwin Grosche|Roland Kabelitz|Steffen Gräbner|Oliver Nägele|Ute Maria Lerner|Laura Medinger,Doris Dörrie,104.0
107,Muppet Treasure Island ,Adventure|Children|Comedy|Musical,1996,Tim Curry|Billy Connolly|Jennifer Saunders|Kevin Bishop|Dave Goelz|Steve Whitmire|Jerry Nelson|Kevin Clash|Bill Barretta|Frank Oz|John Henson|Danny Blackner|Peter Geeves|Harry Jones|David J. Nicholls,David Lane,99.0
108,Catwalk ,Documentary,1996,Christy Turlington|Azzedine Alaïa|Giorgio Armani|Nadja Auermann|Sandra Bernhard|Kate Betts|Brandi|Carla Bruni|Naomi Campbell|Nino Cerruti|Helena Christensen|Francesco Clemente|Grace Coddington|Cindy Crawford|Rufus Crawford,Robert Leacock,95.0
112,Rumble in the Bronx (Hont faan kui) ,Action|Adventure|Comedy|Crime,1995,Jackie Chan|Anita Mui|Françoise Yip|Bill Tung|Marc Akerstream|Garvin Cross|Morgan Lam|Ailen Sit|Man-Ching Chan|Fred Andrucci|Mark Antoniuk|Lauro David Chartrand-DelValle|Chris Franco|Lance Gibson|David Hooper,Edward Tang,104.0
113,Before and After ,Drama|Mystery,1996,Meryl Streep|Liam Neeson|Edward Furlong|Julia Weldon|Alfred Molina|Daniel von Bargen|John Heard|Ann Magnuson|Alison Folland|Kaiulani Lee|Larry Pine|Ellen Lancaster|Wesley Addy|Oliver Graney|Bernadette Quigley,Rosellen Brown,108.0
114,Margaret's Museum ,Drama,1995,Helena Bonham Carter|Clive Russell|Craig Olejnik|Kate Nelligan|Kenneth Welsh|Andrea Morris|Peter Boretski|Barrie Dunn|Norma Dell'Agnese|Glenn Wadman|Elizabeth Richardson|Ida Donovan|Gordon Joe|Wayne Reynolds|Murdoch MacDonald,Sheldon Currie,114.0
115,"Happiness Is in the Field (Bonheur est dans le pré, Le) ",Comedy,1995,Michel Serrault|Eddy Mitchell|Sabine Azéma|Carmen Maura|François Morel|Guilaine Londez|Virginie Darmon|Alexandra London|Christophe Kourotchkine|Jean Bousquet|Eric Cantona|Joël Cantona|Catherine Jacob|Daniel Russo|Roger Gicquel,Étienne Chatiliez,106.0
116,Anne Frank Remembered ,Documentary,1995,Kenneth Branagh|Janny Brandes-Brilslijper|Glenn Close|Rose De Liema|Sal De Liema|Buddy Elias|Bloeme Evers|Anne Frank|Margot Frank|Miep Gies|Frieda Menco|Werner Peter Pfeffer|Hannah Pick-Goslar|Joely Richardson|Rin Tin Tin,Jon Blair,117.0
117,"Young Poisoner's Handbook, The ",Crime|Drama,1995,Tobias Arnold|Ruth Sheen|Roger Lloyd Pack|Hugh O'Conor|Norman Caro|Dorothea Alexander|Charlotte Coleman|Paul Stacey|Samantha Edmonds|Robert Demeger|Jack Deam|Peter Pacey|Joost Siedhoff|Vilma Hollingbery|Frank Mills,Benjamin Ross,99.0
118,If Lucy Fell ,Comedy|Romance,1996,Sarah Jessica Parker|Eric Schaeffer|Ben Stiller|Elle Macpherson|James Rebhorn|Robert John Burke|David Thornton|Bill Sage|Dominic Chianese|Scarlett Johansson|Michael Storms|Jason Myers|Emily Hart|Paul Greco|Mujibur Rahman,Eric Schaeffer,92.0
120,Race the Sun ,Adventure|Comedy|Drama,1996,Halle Berry|Jim Belushi|Bill Hunter|Casey Affleck|Eliza Dushku|Kevin Tighe|Anthony Ruivivar|J. Moki Cho|Dionysio Basco|Sara Tanaka|Nadja Pionilla|Adriane Napualani Uganiza|Steve Zahn|Robert Hughes|Jeff Truman,Barry Morrow,100.0
121,"Boys of St. Vincent, The ",Drama,1992,Henry Czerny|Johnny Morina|Brian Dooley|Philip Dinn|Brian Dodd|Ashley Billard|Jeremy Keefe|Jonathan Lewis|Michael Wade|Greg Thomey|Alain Goulem|Ed Martin|Maurice Podbrey|Sam Grana|Aidan Devine,Des Walsh,93.0
122,Boomerang ,Comedy|Romance,1992,Eddie Murphy|Robin Givens|Halle Berry|David Alan Grier|Martin Lawrence|Grace Jones|Geoffrey Holder|Eartha Kitt|Chris Rock|Tisha Campbell-Martin|Lela Rochon|John Witherspoon|Bebe Drake|John Canada Terrell|Leonard Jackson,Barry W. Blaustein,117.0
123,Chungking Express (Chung Hing sam lam) ,Drama|Mystery|Romance,1994,Brigitte Lin|Tony Chiu-Wai Leung|Faye Wong|Takeshi Kaneshiro|Valerie Chow|Jinquan Chen|Lee-Na Kwan|Zhiming Huang|Liang Zhen|Songshen Zuo,Kar-Wai Wong,102.0
124,"Star Maker, The (Uomo delle stelle, L') ",Drama,1995,Sergio Castellitto|Tiziana Lodato|Franco Scaldati|Leopoldo Trieste|Clelia Rondinella|Tano Cimarosa|Nicola Di Pinto|Costantino Carrozza|Jane Alexander|Tony Sperandeo|Leo Gullotta|Luigi Maria Burruano|Carmelo Di Mazzarelli|Antonella Attili|Domenico Dolce,Giuseppe Tornatore,113.0
125,Flirting With Disaster ,Comedy,1996,Ben Stiller|Patricia Arquette|Téa Leoni|Mary Tyler Moore|George Segal|Alan Alda|Lily Tomlin|Richard Jenkins|Josh Brolin|Celia Weston|Glenn Fitzgerald|Beth Stern|Cynthia LaMontagne|David Patrick Kelly|John Ford Noonan,David O. Russell,92.0
127,"Silences of the Palace, The (Saimt el Qusur) ",Drama,1994,Hind Sabri|Ghalia Lacroix|Nejia Ouerghi|Amel Hedhili|Kamel Fazaa|Sabah Bouzouita|Sonia Meddeb|Hélène Catzaras|Fatma Ben Saïdane|Michket Krifa|Hichem Rostom|Kamel Touati|Zahira Ben Ammar|Sami Bouajila|Hatem Berrabeh,Nouri Bouzid,120.0
128,Jupiter's Wife ,Documentary,1994,Maggie Cogan|Katina Pendleton,Michel Negroponte,87.0
129,Pie in the Sky ,Comedy|Romance,1996,Josh Charles|Anne Heche|John Goodman|Christine Lahti|Christine Ebersole|Peter Riegert|Dey Young|Bob Balaban|Wil Wheaton|Jesse Stock|A.J. Marton|Alison Chalmers|Kevin Scannell|Brian Davila|John Orofino,Bryan Gordon,95.0
130,Angela ,Drama,1995,Miranda Rhyne|Charlotte Eve Blythe|Anna Thomson|John Ventimiglia|Ruth Maleczech|Vincent Gallo|Garrett Bemer|Peter Facinelli|Hynden Walch|Henry Stram|Caitlin Hall|Frances Conroy|Gerard Lyons III|Rodger L. Phillips|Io Tillett Wright,Rebecca Miller,99.0
131,Frankie Starlight ,Drama|Romance,1995,Corban Walker|Niall Toibin|Owen Roe|Gabriel Byrne|Anne Parillaud|Alan Devine|Edward Naessens|Laurent Mellet|Ulrich Funke|Guy Verame|Christine Keane|Victoria Begeja|Julian Negulesco|Jean-Claude Frissung|Corine Blue,Ronan O'Leary,101.0
132,Jade ,Thriller,1995,David Caruso|Linda Fiorentino|Chazz Palminteri|Richard Crenna|Michael Biehn|Donna Murphy|Ken King|Holt McCallany|David Hunt|Angie Everhart|Kevin Tighe|Robin Thomas|Jay Jacobus|Victoria Smith|Drew Snyder,Joe Eszterhas,95.0
133,Nueba Yol ,Comedy|Drama,1995,Luisito Martí|Caridad Ravelo|Raúl Carbonell|Rafael Villalona|Joel Garcia|Randolph Feliz|Alfonso Zayas|Bersaida Vega|Rosalba Rolon|Manny Gironny|Ledesma|Rafael Decena|Graciela Mas|Carlota Carretero|Fermín Suárez,Ángel Muñiz,106.0
134,Sonic Outlaws ,Documentary,1995,Lloyd Dunn|Chris Grigg|Mark Hosler|Don Joyce|Doug Kahn|Casey Kasem|Alan Korn|Richard Lyons|Paul Neff|John Oswald|Josh Pearson|David 'Weatherman' Wills,Craig Baldwin,87.0
135,Down Periscope ,Comedy,1996,Kelsey Grammer|Lauren Holly|Rob Schneider|Harry Dean Stanton|Bruce Dern|William H. Macy|Ken Hudson Campbell|Toby Huss|Duane Martin|Jonathan Penner|Bradford Tatum|Harland Williams|Rip Torn|James Martin Jr.|Jordan Marder,Hugh Wilson,92.0
136,From the Journals of Jean Seberg ,Documentary,1995,Mary Beth Hurt|Jean Seberg,Mark Rappaport,97.0
137,Man of the Year ,Documentary,1995,Vivian Paxton|Claudette Sutherland|Michael Ornstein|Cal Bartlett|Mary Stein|Dirk Shafer|Beth Broderick|Cynthia Szigeti|Dennis Bailey|Charles Sloane|Patricia Domiano|Dawn Christie|Phyllis Franklin|Bill Brochtrup|Lu Leonard,Dirk Shafer,86.0
138,"Neon Bible, The ",Drama,1995,Jacob Tierney|Drake Bell|Gena Rowlands|Diana Scarwid|Denis Leary|Bob Hannah|Aaron Frisch|Charles Franzen|Leo Burmester|Sherry Velvet|Stephanie Astalos-Jones|Ian Shearer|Joan Glover|Jill Jane Clements|Tom Turbiville,Terence Davies,91.0
140,Up Close and Personal ,Drama|Romance,1996,Robert Redford|Michelle Pfeiffer|Stockard Channing|Joe Mantegna|Kate Nelligan|Glenn Plummer|James Rebhorn|Scott Bryce|Raymond Cruz|Dedee Pfeiffer|Miguel Sandoval|Noble Willingham|James Karen|Brian Markinson|Michael Laskin,Joan Didion,124.0
141,"Birdcage, The ",Comedy,1996,Robin Williams|Gene Hackman|Nathan Lane|Dianne Wiest|Dan Futterman|Calista Flockhart|Hank Azaria|Christine Baranski|Tom McGowan|Grant Heslov|Kirby Mitchell|James Lally|Luca Tommassini|Luis Camacho|André Fuentes,Jean Poiret,117.0
144,"Brothers McMullen, The ",Comedy,1995,Shari Albert|Maxine Bahns|Catharine Bolz|Connie Britton|Edward Burns|Peter Johansen|Jennifer Jostyn|Michael McGlone|Elizabeth McKay|Jack Mulcahy,Edward Burns,98.0
145,Bad Boys ,Action|Comedy|Crime|Drama|Thriller,1995,Lisa Boyle|Michael Taliferro|Emmanuel Xuereb|Tchéky Karyo|Marc Macaulay|Ralph Gonzalez|Vic Manni|Frank John Hughes|Mike Kirton|Martin Lawrence|Will Smith|Will Knickerbocker|Theresa Randle|Tiffany Samuels|Cory Hodges,George Gallo,119.0
147,"Basketball Diaries, The ",Drama,1995,Leonardo DiCaprio|Lorraine Bracco|Marilyn Sokol|James Madio|Patrick McGaw|Mark Wahlberg|Roy Cooper|Vincent Pastore|Bruno Kirby|Jimmy Papiris|Nick Gaetani|Alexander Chaplin|Ben Jorgensen|Josh Mostel|Juliette Lewis,Jim Carroll,102.0
148,"Awfully Big Adventure, An ",Drama,1995,Alan Rickman|Hugh Grant|Georgina Cates|Alun Armstrong|Peter Firth|Prunella Scales|Rita Tushingham|Alan Cox|Edward Petherbridge|Nicola Pagett|Carol Drinkwater|Clive Merrison|Gerard McSorley|Ruth McCabe|James Frain,Mike Newell,112.0
149,Amateur ,Crime|Drama|Thriller,1994,Isabelle Huppert|Martin Donovan|Elina Löwensohn|Damian Young|Chuck Montgomery|Dave Simonds|Pamela Stewart|Erica Gimpel|Jan Leslie Harding|Terry Alexander|Holt McCallany|Hugh Palmer|Michael Imperioli|Angel Caban|Emmanuel Xuereb,Hal Hartley,105.0
150,Apollo 13 ,Adventure|Drama|IMAX,1995,Tom Hanks|Bill Paxton|Kevin Bacon|Gary Sinise|Ed Harris|Kathleen Quinlan|Mary Kate Schellhardt|Emily Ann Lloyd|Miko Hughes|Max Elliott Slade|Jean Speegle Howard|Tracy Reiner|David Andrews|Michele Little|Chris Ellis,Jim Lovell,140.0
151,Rob Roy ,Action|Drama|Romance|War,1995,Liam Neeson|Jessica Lange|John Hurt|Tim Roth|Eric Stoltz|Andrew Keir|Brian Cox|Brian McCardie|Gilbert Martin|Vicki Masson|Gilly Gilchrist|Jason Flemyng|Ewan Stewart|David Hayman|Brian McArthur,Alan Sharp,139.0
152,"Addiction, The ",Drama|Horror,1995,Lili Taylor|Christopher Walken|Annabella Sciorra|Edie Falco|Paul Calderon|Fredro Starr|Kathryn Erbe|Michael Imperioli|Jamal Simmons|Robert W. Castle|Michael A. Fella|Louis Katz|Leroy Johnson|Fred Williams|Avron Coleman,Nicholas St. John,82.0
153,Batman Forever ,Action|Adventure|Comedy|Crime,1995,Val Kilmer|Tommy Lee Jones|Jim Carrey|Nicole Kidman|Chris O'Donnell|Michael Gough|Pat Hingle|Drew Barrymore|Debi Mazar|Elizabeth Sanders|Rene Auberjonois|Joe Grifasi|Philip Moon|Jessica Tuck|Dennis Paladino,Bob Kane,121.0
155,Beyond Rangoon ,Adventure|Drama|War,1995,Patricia Arquette|U Aung Ko|Frances McDormand|Spalding Gray|Tiara Jacquelina|Kuswadinata|Victor Slezak|Jit Murad|Ye Myint|Cho Cho Myint|Johnny Cheah|Haji Mohd Rajoli|Azmi Hassan|Ahmad Fithi|Adelle Lutz,John Boorman,100.0
156,Blue in the Face ,Comedy|Drama,1995,Lou Reed|Michael J. Fox|Roseanne Barr|Mel Gorham|Jim Jarmusch|Lily Tomlin|Jared Harris|Giancarlo Esposito|Malik Yoba|José Zúñiga|Victor Argo|Stephen Gevedon|The John Lurie National Orchestra|Madonna|Sharif Rashed,Wayne Wang,83.0
157,Canadian Bacon ,Comedy|War,1995,John Candy|Alan Alda|Rhea Perlman|Kevin Pollak|Rip Torn|Kevin J. O'Connor|Bill Nunn|G.D. Spradlin|Steven Wright|Jim Belushi|Brad Sullivan|Stanley Anderson|Richard Council|Wallace Shawn|Michael Copeman,Michael Moore,91.0
158,Casper ,Adventure|Children,1995,Chauncey Leopardi|Spencer Vrooman|Malachi Pearson|Cathy Moriarty|Eric Idle|Ben Stein|Don Novello|Fred Rogers|Terry Murphy|Bill Pullman|Christina Ricci|Ernestine Mercer|Doug Bruckner|Joe Nipote|Joe Alaskey,Joseph Oriolo,100.0
159,Clockers ,Crime|Drama|Mystery,1995,Harvey Keitel|John Turturro|Delroy Lindo|Mekhi Phifer|Isaiah Washington|Keith David|Peewee Love|Regina Taylor|Thomas Jefferson Byrd|Sticky Fingaz|Fredro Starr|Elvis Nolasco|Lawrence B. Adisa|Hassan Johnson|Frances Foster,Richard Price,128.0
160,Congo ,Action|Adventure|Mystery|Sci-Fi,1995,Laura Linney|Dylan Walsh|Ernie Hudson|Tim Curry|Grant Heslov|Joe Don Baker|Lola Noh|Mary Ellen Trainor|Misty Rosas|Stuart Pankin|Carolyn Seymour|Romy Rosemont|James Karen|Bill Pugin|Lawrence T. Wrentz,Michael Crichton,109.0
161,Crimson Tide ,Drama|Thriller|War,1995,Denzel Washington|Gene Hackman|Matt Craven|George Dzundza|Viggo Mortensen|James Gandolfini|Rocky Carroll|Jaime Gomez|Michael Milhoan|Scott Burkholder|Danny Nucci|Lillo Brancato|Eric Bruskotter|Ricky Schroder|Steve Zahn,Michael Schiffer,116.0
162,Crumb ,Documentary,1994,Robert Crumb|Aline Kominsky-Crumb|Charles Crumb|Maxon Crumb|Robert Hughes|Martin Muller|Don Donahue|Dana Morgan|Trina Robbins|Spain Rodriguez|Bill Griffith|Deirdre English|Peggy Orenstein|Beatrice Crumb|Kathy Goodell,Robert Crumb,119.0
163,Desperado ,Action|Romance|Western,1995,Antonio Banderas|Salma Hayek|Joaquim de Almeida|Cheech Marin|Steve Buscemi|Carlos Gómez|Quentin Tarantino|Tito Larriva|Angel Aviles|Danny Trejo|Abraham Verduzco|Carlos Gallardo|Albert Michel Jr.|David Alvarado|Angela Lanza,Robert Rodriguez,104.0
164,Devil in a Blue Dress ,Crime|Film-Noir|Mystery|Thriller,1995,Denzel Washington|Tom Sizemore|Jennifer Beals|Don Cheadle|Maury Chaykin|Terry Kinney|Mel Winkler|Albert Hall|Lisa Nicole Carson|Jernard Burks|David Fonteno|John Roselius|Beau Starr|Steven Randazzo|Scott Lincoln,Walter Mosley,102.0
165,Die Hard: With a Vengeance ,Action|Crime|Thriller,1995,Bruce Willis|Jeremy Irons|Samuel L. Jackson|Graham Greene|Colleen Camp|Larry Bryggman|Anthony Peck|Nick Wyman|Sam Phillips|Kevin Chamberlin|Sharon Washington|Stephen Pearlman|Michael Alexander Jackson|Aldis Hodge|Mischa Hausserman,Jonathan Hensleigh,128.0
166,"Doom Generation, The ",Comedy|Crime|Drama,1995,James Duval|Rose McGowan|Johnathon Schaech|Cress Williams|Skinny Puppy|Dustin Nguyen|Margaret Cho|Lauren Tewes|Christopher Knight|Nicky Katt|Johanna Went|Perry Farrell|Amanda Bearse|Parker Posey|Salvator Xuereb,Gregg Araki,83.0
167,Feast of July ,Drama,1995,Embeth Davidtz|Tom Bell|Gemma Jones|James Purefoy|Ben Chaplin|Kenneth Anderson|Greg Wise|David Neal|Julian Protheroe|Mark Neal|Tim Preece|Daphne Neville|Charles De'Ath|Colin Prockter|Richard Hope,H.E. Bates,116.0
168,First Knight ,Action|Drama|Romance,1995,Sean Connery|Richard Gere|Julia Ormond|Ben Cross|Liam Cunningham|Christopher Villiers|Valentine Pelka|Colin McCormack|Ralph Ineson|John Gielgud|Stuart Bunce|Jane Robbins|Jean Marie Coffey|Paul Kynman|Tom Lucy,Lorne Cameron,134.0
169,Free Willy 2: The Adventure Home ,Adventure|Children|Drama,1995,Jason James Richter|Francis Capra|Mary Kate Schellhardt|August Schellenberg|Michael Madsen|Jayne Atkinson|Mykelti Williamson|Elizabeth Peña|Jon Tenney|Paul Tuerpe|M. Emmet Walsh|John Considine|Steve Kahan|Neal Matarazzo|Al Sapienza,Keith Walker,95.0
170,Hackers ,Action|Adventure|Crime|Thriller,1995,Jonny Lee Miller|Angelina Jolie|Jesse Bradford|Matthew Lillard|Laurence Mason|Renoly Santiago|Fisher Stevens|Alberta Watson|Darren Lee|Peter Y. Kim|Ethan Browne|Lorraine Bracco|Wendell Pierce|Michael Gaston|Marc Anthony,Rafael Moreu,105.0
171,Jeffrey ,Comedy|Drama,1995,Steven Weber|Peter Jacobson|Tom Cayler|David Thornton|Lee Mark Nelson|John Ganun|Michael T. Weiss|Joe Dain|Jeffrey Ross|Irma St. Paule|Patrick Stewart|Nicky Paraiso|K. Todd Freeman|Robert Klein|Patti Ann O'Connell,Christopher Ashley,92.0
172,Johnny Mnemonic ,Action|Sci-Fi|Thriller,1995,Keanu Reeves|Dina Meyer|Ice-T|Takeshi Kitano|Denis Akiyama|Dolph Lundgren|Henry Rollins|Barbara Sukowa|Udo Kier|Tracy Tweed|Falconer Abraham|Don Francks|Diego Chambers|Sherry Miller|Arthur Eng,William Gibson,103.0
173,Judge Dredd ,Action|Crime|Sci-Fi,1995,Sylvester Stallone|Armand Assante|Rob Schneider|Jürgen Prochnow|Max von Sydow|Diane Lane|Joanna Miles|Joan Chen|Balthazar Getty|Maurice Roëves|Ian Dury|Christopher Adamson|Ewen Bremner|Peter Marinker|Angus MacInnes,John Wagner,96.0
174,Jury Duty ,Comedy,1995,Pauly Shore|Tia Carrere|Stanley Tucci|Brian Doyle-Murray|Abe Vigoda|Charles Napier|Richard Edson|Richard Riehle|Alex Datcher|Richard T. Jones|Sharon Barr|Jack McGee|Nick Bakay|Ernie Lee Banks|Shelley Winters,Barbara Williams,88.0
175,Kids ,Drama,1995,Leo Fitzpatrick|Sarah Henderson|Justin Pierce|Joseph Chan|Johnathan Staci Kim|Adriane Brown|Sajan Bhagat|Billy Valdes|Billy Waldeman|Javier Nunez|Luis Núñez|Christian Bruna|Alex Glen|Chloë Sevigny|Rosario Dawson,Harmony Korine,91.0
176,Living in Oblivion ,Comedy,1995,Steve Buscemi|Catherine Keener|Dermot Mulroney|Danielle von Zerneck|James Le Gros|Rica Martens|Peter Dinklage|Kevin Corrigan|Hilary Gilford|Robert Wightman|Tom Jarmusch|Michael Griffiths|Matthew Grace|Ryan Bowker|Francesca DiMauro,Tom DiCillo,90.0
177,Lord of Illusions ,Horror,1995,Scott Bakula|J. Trevor Edmond|Daniel von Bargen|Kevin J. O'Connor|Joseph Latimore|Sheila Tousey|Susan Traylor|Ashley Tesoro|Michael Angelo Stuno|Keith Brunsmann|Barbara Patrick|Wayne Grace|Mikey LeBeau|Robb Humphreys|Jimmy Shaw,Clive Barker,109.0
178,Love & Human Remains ,Comedy|Drama,1993,Thomas Gibson|Ruth Marshall|Cameron Bancroft|Mia Kirshner|Joanne Vannicola|Matthew Ferguson|Rick Roberts|Aidan Devine|Robert Higden|Sylvain Morin|Ben Watt|Karen Young|Serge Houde|Alex Wylding|Polly Shannon,Denys Arcand,100.0
179,Mad Love ,Drama|Romance,1995,Chris O'Donnell|Drew Barrymore|Matthew Lillard|Richard Chaim|Robert Nadir|Joan Allen|Jude Ciccolella|Amy Sakasitz|T.J. Lowther|Kevin Dunn|Elaine Miles|Sharon Collar|Selene H. Vigil|Valerie M. Agnew|Roisin Dunne,Paula Milne,93.0
180,Mallrats ,Comedy|Romance,1995,Shannen Doherty|Jeremy London|Jason Lee|Claire Forlani|Ben Affleck|Joey Lauren Adams|Renée Humphrey|Jason Mewes|Ethan Suplee|Stan Lee|Priscilla Barnes|Michael Rooker|Carol Banker|Steven Blackwell|Kyle Boe,Kevin Smith,94.0
181,Mighty Morphin Power Rangers: The Movie ,Action|Children,1995,Karan Ashley|Johnny Yong Bosch|Steve Cardenas|Jason David Frank|Amy Jo Johnson|David Yost|Paul Schrier|Jason Narvy|Paul Freeman|Gabrielle Fitzpatrick|Nicholas Bell|Peta-Marie Rixon|Jean Paul Bell|Kerry Casey|Mark Ginther,John Kamps,95.0
182,Moonlight and Valentino ,Drama|Romance,1995,Elizabeth Perkins|Whoopi Goldberg|Shadia Simmons|Erica Luttrell|Matthew Koller|Gwyneth Paltrow|Kathleen Turner|Scott Wickware|Kelli Fox|Harrison Liu|Wayne Lam|Ken Wong|Carlton Watson|Jack Jessop|Josef Sommer,Ellen Simon,105.0
